temperature_c,chi_hardware,erased_bits_per_sec,mem_energy_j,cache_size_bits,q_min_w,q_actual_w,caching_energy_j,erasure_avoided_j,is_caching_efficient
95.0,10000.0,1000000000.0,2.5e-08,10000000000.0,3.5231695884724405e-12,3.5231695884724404e-08,5e-08,3.5231695884724407e-07,1
95.0,10000.0,1000000000.0,2.5e-08,1000000000000.0,3.5231695884724405e-12,3.5231695884724404e-08,5e-08,3.5231695884724405e-05,1
95.0,10000.0,100000000000.0,1e-12,100000000.0,3.523169588472441e-10,3.523169588472441e-06,2e-12,3.5231695884724406e-09,1
95.0,10000.0,100000000000.0,1e-12,10000000000.0,3.523169588472441e-10,3.523169588472441e-06,2e-12,3.5231695884724407e-07,1
95.0,10000.0,100000000000.0,1e-12,1000000000000.0,3.523169588472441e-10,3.523169588472441e-06,2e-12,3.5231695884724405e-05,1
95.0,10000.0,100000000000.0,1e-09,100000000.0,3.523169588472441e-10,3.523169588472441e-06,2e-09,3.5231695884724406e-09,1
95.0,10000.0,100000000000.0,1e-09,10000000000.0,3.523169588472441e-10,3.523169588472441e-06,2e-09,3.5231695884724407e-07,1
95.0,10000.0,100000000000.0,1e-09,1000000000000.0,3.523169588472441e-10,3.523169588472441e-06,2e-09,3.5231695884724405e-05,1
95.0,10000.0,100000000000.0,1e-08,100000000.0,3.523169588472441e-10,3.523169588472441e-06,2e-08,3.5231695884724406e-09,0
95.0,10000.0,100000000000.0,1e-08,10000000000.0,3.523169588472441e-10,3.523169588472441e-06,2e-08,3.5231695884724407e-07,1
95.0,10000.0,100000000000.0,1e-08,1000000000000.0,3.523169588472441e-10,3.523169588472441e-06,2e-08,3.5231695884724405e-05,1
95.0,10000.0,100000000000.0,2.5e-08,100000000.0,3.523169588472441e-10,3.523169588472441e-06,5e-08,3.5231695884724406e-09,0
95.0,10000.0,100000000000.0,2.5e-08,10000000000.0,3.523169588472441e-10,3.523169588472441e-06,5e-08,3.5231695884724407e-07,1
95.0,10000.0,100000000000.0,2.5e-08,1000000000000.0,3.523169588472441e-10,3.523169588472441e-06,5e-08,3.5231695884724405e-05,1
95.0,10000.0,10000000000000.0,1e-12,100000000.0,3.5231695884724404e-08,0.00035231695884724404,2e-12,3.5231695884724406e-09,1
95.0,10000.0,10000000000000.0,1e-12,10000000000.0,3.5231695884724404e-08,0.00035231695884724404,2e-12,3.5231695884724407e-07,1
95.0,10000.0,10000000000000.0,1e-12,1000000000000.0,3.5231695884724404e-08,0.00035231695884724404,2e-12,3.5231695884724405e-05,1
95.0,10000.0,10000000000000.0,1e-09,100000000.0,3.5231695884724404e-08,0.00035231695884724404,2e-09,3.5231695884724406e-09,1
95.0,10000.0,10000000000000.0,1e-09,10000000000.0,3.5231695884724404e-08,0.00035231695884724404,2e-09,3.5231695884724407e-07,1
95.0,10000.0,10000000000000.0,1e-09,1000000000000.0,3.5231695884724404e-08,0.00035231695884724404,2e-09,3.5231695884724405e-05,1
95.0,10000.0,10000000000000.0,1e-08,100000000.0,3.5231695884724404e-08,0.00035231695884724404,2e-08,3.5231695884724406e-09,0
95.0,10000.0,10000000000000.0,1e-08,10000000000.0,3.5231695884724404e-08,0.00035231695884724404,2e-08,3.5231695884724407e-07,1
95.0,10000.0,10000000000000.0,1e-08,1000000000000.0,3.5231695884724404e-08,0.00035231695884724404,2e-08,3.5231695884724405e-05,1
95.0,10000.0,10000000000000.0,2.5e-08,100000000.0,3.5231695884724404e-08,0.00035231695884724404,5e-08,3.5231695884724406e-09,0
95.0,10000.0,10000000000000.0,2.5e-08,10000000000.0,3.5231695884724404e-08,0.00035231695884724404,5e-08,3.5231695884724407e-07,1
95.0,10000.0,10000000000000.0,2.5e-08,1000000000000.0,3.5231695884724404e-08,0.00035231695884724404,5e-08,3.5231695884724405e-05,1
95.0,1000000.0,1000000000.0,1e-12,100000000.0,3.5231695884724405e-12,3.5231695884724405e-06,2e-12,3.5231695884724407e-07,1
95.0,1000000.0,1000000000.0,1e-12,10000000000.0,3.5231695884724405e-12,3.5231695884724405e-06,2e-12,3.5231695884724405e-05,1
95.0,1000000.0,1000000000.0,1e-12,1000000000000.0,3.5231695884724405e-12,3.5231695884724405e-06,2e-12,0.0035231695884724405,1
95.0,1000000.0,1000000000.0,1e-09,100000000.0,3.5231695884724405e-12,3.5231695884724405e-06,2e-09,3.5231695884724407e-07,1
95.0,1000000.0,1000000000.0,1e-09,10000000000.0,3.5231695884724405e-12,3.5231695884724405e-06,2e-09,3.5231695884724405e-05,1
95.0,1000000.0,1000000000.0,1e-09,1000000000000.0,3.5231695884724405e-12,3.5231695884724405e-06,2e-09,0.0035231695884724405,1
95.0,1000000.0,1000000000.0,1e-08,100000000.0,3.5231695884724405e-12,3.5231695884724405e-06,2e-08,3.5231695884724407e-07,1
95.0,1000000.0,1000000000.0,1e-08,10000000000.0,3.5231695884724405e-12,3.5231695884724405e-06,2e-08,3.5231695884724405e-05,1
95.0,1000000.0,1000000000.0,1e-08,1000000000000.0,3.5231695884724405e-12,3.5231695884724405e-06,2e-08,0.0035231695884724405,1
95.0,1000000.0,1000000000.0,2.5e-08,100000000.0,3.5231695884724405e-12,3.5231695884724405e-06,5e-08,3.5231695884724407e-07,1
95.0,1000000.0,1000000000.0,2.5e-08,10000000000.0,3.5231695884724405e-12,3.5231695884724405e-06,5e-08,3.5231695884724405e-05,1
95.0,1000000.0,1000000000.0,2.5e-08,1000000000000.0,3.5231695884724405e-12,3.5231695884724405e-06,5e-08,0.0035231695884724405,1
95.0,1000000.0,100000000000.0,1e-12,100000000.0,3.523169588472441e-10,0.0003523169588472441,2e-12,3.5231695884724407e-07,1
95.0,1000000.0,100000000000.0,1e-12,10000000000.0,3.523169588472441e-10,0.0003523169588472441,2e-12,3.5231695884724405e-05,1
95.0,1000000.0,100000000000.0,1e-12,1000000000000.0,3.523169588472441e-10,0.0003523169588472441,2e-12,0.0035231695884724405,1
95.0,1000000.0,100000000000.0,1e-09,100000000.0,3.523169588472441e-10,0.0003523169588472441,2e-09,3.5231695884724407e-07,1
95.0,1000000.0,100000000000.0,1e-09,10000000000.0,3.523169588472441e-10,0.0003523169588472441,2e-09,3.5231695884724405e-05,1
95.0,1000000.0,100000000000.0,1e-09,1000000000000.0,3.523169588472441e-10,0.0003523169588472441,2e-09,0.0035231695884724405,1
95.0,1000000.0,100000000000.0,1e-08,100000000.0,3.523169588472441e-10,0.0003523169588472441,2e-08,3.5231695884724407e-07,1
95.0,1000000.0,100000000000.0,1e-08,10000000000.0,3.523169588472441e-10,0.0003523169588472441,2e-08,3.5231695884724405e-05,1
95.0,1000000.0,100000000000.0,1e-08,1000000000000.0,3.523169588472441e-10,0.0003523169588472441,2e-08,0.0035231695884724405,1
95.0,1000000.0,100000000000.0,2.5e-08,100000000.0,3.523169588472441e-10,0.0003523169588472441,5e-08,3.5231695884724407e-07,1
95.0,1000000.0,100000000000.0,2.5e-08,10000000000.0,3.523169588472441e-10,0.0003523169588472441,5e-08,3.5231695884724405e-05,1
95.0,1000000.0,100000000000.0,2.5e-08,1000000000000.0,3.523169588472441e-10,0.0003523169588472441,5e-08,0.0035231695884724405,1
95.0,1000000.0,10000000000000.0,1e-12,100000000.0,3.5231695884724404e-08,0.035231695884724405,2e-12,3.5231695884724407e-07,1
95.0,1000000.0,10000000000000.0,1e-12,10000000000.0,3.5231695884724404e-08,0.035231695884724405,2e-12,3.5231695884724405e-05,1
95.0,1000000.0,10000000000000.0,1e-12,1000000000000.0,3.5231695884724404e-08,0.035231695884724405,2e-12,0.0035231695884724405,1
95.0,1000000.0,10000000000000.0,1e-09,100000000.0,3.5231695884724404e-08,0.035231695884724405,2e-09,3.5231695884724407e-07,1
95.0,1000000.0,10000000000000.0,1e-09,10000000000.0,3.5231695884724404e-08,0.035231695884724405,2e-09,3.5231695884724405e-05,1
95.0,1000000.0,10000000000000.0,1e-09,1000000000000.0,3.5231695884724404e-08,0.035231695884724405,2e-09,0.0035231695884724405,1
95.0,1000000.0,10000000000000.0,1e-08,100000000.0,3.5231695884724404e-08,0.035231695884724405,2e-08,3.5231695884724407e-07,1
95.0,1000000.0,10000000000000.0,1e-08,10000000000.0,3.5231695884724404e-08,0.035231695884724405,2e-08,3.5231695884724405e-05,1
95.0,1000000.0,10000000000000.0,1e-08,1000000000000.0,3.5231695884724404e-08,0.035231695884724405,2e-08,0.0035231695884724405,1
95.0,1000000.0,10000000000000.0,2.5e-08,100000000.0,3.5231695884724404e-08,0.035231695884724405,5e-08,3.5231695884724407e-07,1
95.0,1000000.0,10000000000000.0,2.5e-08,10000000000.0,3.5231695884724404e-08,0.035231695884724405,5e-08,3.5231695884724405e-05,1
95.0,1000000.0,10000000000000.0,2.5e-08,1000000000000.0,3.5231695884724404e-08,0.035231695884724405,5e-08,0.0035231695884724405,1
95.0,100000000.0,1000000000.0,1e-12,100000000.0,3.5231695884724405e-12,0.00035231695884724404,2e-12,3.5231695884724405e-05,1
95.0,100000000.0,1000000000.0,1e-12,10000000000.0,3.5231695884724405e-12,0.00035231695884724404,2e-12,0.003523169588472441,1
95.0,100000000.0,1000000000.0,1e-12,1000000000000.0,3.5231695884724405e-12,0.00035231695884724404,2e-12,0.35231695884724407,1
95.0,100000000.0,1000000000.0,1e-09,100000000.0,3.5231695884724405e-12,0.00035231695884724404,2e-09,3.5231695884724405e-05,1
95.0,100000000.0,1000000000.0,1e-09,10000000000.0,3.5231695884724405e-12,0.00035231695884724404,2e-09,0.003523169588472441,1
95.0,100000000.0,1000000000.0,1e-09,1000000000000.0,3.5231695884724405e-12,0.00035231695884724404,2e-09,0.35231695884724407,1
95.0,100000000.0,1000000000.0,1e-08,100000000.0,3.5231695884724405e-12,0.00035231695884724404,2e-08,3.5231695884724405e-05,1
95.0,100000000.0,1000000000.0,1e-08,10000000000.0,3.5231695884724405e-12,0.00035231695884724404,2e-08,0.003523169588472441,1
95.0,100000000.0,1000000000.0,1e-08,1000000000000.0,3.5231695884724405e-12,0.00035231695884724404,2e-08,0.35231695884724407,1
95.0,100000000.0,1000000000.0,2.5e-08,100000000.0,3.5231695884724405e-12,0.00035231695884724404,5e-08,3.5231695884724405e-05,1
95.0,100000000.0,1000000000.0,2.5e-08,10000000000.0,3.5231695884724405e-12,0.00035231695884724404,5e-08,0.003523169588472441,1
95.0,100000000.0,1000000000.0,2.5e-08,1000000000000.0,3.5231695884724405e-12,0.00035231695884724404,5e-08,0.35231695884724407,1
95.0,100000000.0,100000000000.0,1e-12,100000000.0,3.523169588472441e-10,0.035231695884724405,2e-12,3.5231695884724405e-05,1
95.0,100000000.0,100000000000.0,1e-12,10000000000.0,3.523169588472441e-10,0.035231695884724405,2e-12,0.003523169588472441,1
95.0,100000000.0,100000000000.0,1e-12,1000000000000.0,3.523169588472441e-10,0.035231695884724405,2e-12,0.35231695884724407,1
95.0,100000000.0,100000000000.0,1e-09,100000000.0,3.523169588472441e-10,0.035231695884724405,2e-09,3.5231695884724405e-05,1
95.0,100000000.0,100000000000.0,1e-09,10000000000.0,3.523169588472441e-10,0.035231695884724405,2e-09,0.003523169588472441,1
95.0,100000000.0,100000000000.0,1e-09,1000000000000.0,3.523169588472441e-10,0.035231695884724405,2e-09,0.35231695884724407,1
95.0,100000000.0,100000000000.0,1e-08,100000000.0,3.523169588472441e-10,0.035231695884724405,2e-08,3.5231695884724405e-05,1
95.0,100000000.0,100000000000.0,1e-08,10000000000.0,3.523169588472441e-10,0.035231695884724405,2e-08,0.003523169588472441,1
95.0,100000000.0,100000000000.0,1e-08,1000000000000.0,3.523169588472441e-10,0.035231695884724405,2e-08,0.35231695884724407,1
95.0,100000000.0,100000000000.0,2.5e-08,100000000.0,3.523169588472441e-10,0.035231695884724405,5e-08,3.5231695884724405e-05,1
95.0,100000000.0,100000000000.0,2.5e-08,10000000000.0,3.523169588472441e-10,0.035231695884724405,5e-08,0.003523169588472441,1
95.0,100000000.0,100000000000.0,2.5e-08,1000000000000.0,3.523169588472441e-10,0.035231695884724405,5e-08,0.35231695884724407,1
95.0,100000000.0,10000000000000.0,1e-12,100000000.0,3.5231695884724404e-08,3.5231695884724403,2e-12,3.5231695884724405e-05,1
95.0,100000000.0,10000000000000.0,1e-12,10000000000.0,3.5231695884724404e-08,3.5231695884724403,2e-12,0.003523169588472441,1
95.0,100000000.0,10000000000000.0,1e-12,1000000000000.0,3.5231695884724404e-08,3.5231695884724403,2e-12,0.35231695884724407,1
95.0,100000000.0,10000000000000.0,1e-09,100000000.0,3.5231695884724404e-08,3.5231695884724403,2e-09,3.5231695884724405e-05,1
95.0,100000000.0,10000000000000.0,1e-09,10000000000.0,3.5231695884724404e-08,3.5231695884724403,2e-09,0.003523169588472441,1
95.0,100000000.0,10000000000000.0,1e-09,1000000000000.0,3.5231695884724404e-08,3.5231695884724403,2e-09,0.35231695884724407,1
95.0,100000000.0,10000000000000.0,1e-08,100000000.0,3.5231695884724404e-08,3.5231695884724403,2e-08,3.5231695884724405e-05,1
95.0,100000000.0,10000000000000.0,1e-08,10000000000.0,3.5231695884724404e-08,3.5231695884724403,2e-08,0.003523169588472441,1
95.0,100000000.0,10000000000000.0,1e-08,1000000000000.0,3.5231695884724404e-08,3.5231695884724403,2e-08,0.35231695884724407,1
95.0,100000000.0,10000000000000.0,2.5e-08,100000000.0,3.5231695884724404e-08,3.5231695884724403,5e-08,3.5231695884724405e-05,1
95.0,100000000.0,10000000000000.0,2.5e-08,10000000000.0,3.5231695884724404e-08,3.5231695884724403,5e-08,0.003523169588472441,1
95.0,100000000.0,10000000000000.0,2.5e-08,1000000000000.0,3.5231695884724404e-08,3.5231695884724403,5e-08,0.35231695884724407,1
